user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x1408042825359314958,x1496781053410766849,2/24/2022 9:36,lachibbolala,"Haii ARMY, Project Merayakan Ultah bareng SUGA dan J-HOPE, kali ini kami mengajak temen temen army berdonasi untuk siswa/i SDN 57 bengkulu tengah, merupakan sekolah yang tergolong 3T.
Donasi melalui https://t.co/3dANzOkXLv

Donasi akan dibelikan keperluan sekolah
@BTS_twt https://t.co/lUx7kuSJzm",Twitter for Android,140,,,,FALSE,TRUE,0,69,,,,,,,,,,,,,,,,x1425071040066060293,BtsarmyPeduli,in,,,,,,,,,,,,,,,,x1496668651071500289,"Haii ARMY, Project Merayakan Ultah bareng SUGA dan J-HOPE, kali ini kami mengajak temen temen army berdonasi untuk siswa/i SDN 57 bengkulu tengah, merupakan sekolah yang tergolong 3T.
Donasi melalui https://t.co/3dANzOkXLv

Donasi akan dibelikan keperluan sekolah
@BTS_twt https://t.co/lUx7kuSJzm",2/24/2022 2:09,Twitter for Android,75,69,x1425071040066060293,BtsarmyPeduli,BTSARMY_PEDULI,2703,45,392,,"BTSARMY INDONESIA PEDULI<U+0001F49C>
Projek Sosial dan Kemanusiaan
||IG : @BTSARMY_Peduli || soon projek",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/lachibbolala/status/1496781053410766849,maria<U+2728>,addicted to,— <U+0001D5EF><U+0001D5EE><U+0001D5FB><U+0001D5F4><U+0001D601><U+0001D5EE><U+0001D5FB> <U+00013083> <U+2605> y'all are like that sun during the day illuminating dark parts of my interior.,https://t.co/xzHFfZTuvT,FALSE,664,944,0,7282,8297,6/24/2021 12:42,FALSE,https://t.co/xzHFfZTuvT,https://twitter.com/BTS_twt,,https://pbs.twimg.com/profile_banners/1408042825359314958/1645335380,,http://pbs.twimg.com/profile_images/1495271083464744961/POur0xDi_normal.jpg
x2500434420,x1496781049396822021,2/24/2022 9:36,presidepn,@BTS_twt keluar yang https://t.co/gRdjMSrPIi,Twitter for Android,20,,x335141638,BTS_twt,TRUE,FALSE,0,0,,,,,twitter.com/leenoyaa/statu…,https://t.co/gRdjMSrPIi,https://twitter.com/leenoyaa/status/1496714034116063235,,,,,,,,,x335141638,BTS_twt,in,x1496714034116063235,@YAOIBASERP Tag ayangmu yang keren itu,2/24/2022 5:10,Twitter for Android,0,0,x1485575451040833538,leenoyaa,Lino,211,237,5323,nondat.,"#<U+20DF><U+0001D411><U+0001D40F> : The ambidextrous dad of his three cats, he's made in 1998 with name Lee Know. The main dancer of Stray Kids who will catch your attention.",FALSE,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/presidepn/status/1496781049396822021,<U+0001D668><U+0001D656><U+0001D668><U+0001D669><U+0001D667><U+0001D656>.,"<U+3164><U+3164>
<U+3164><U+3164><U+0001D5C6><U+0001D5C8><U+0001D5CC><U+0001D5CD><U+0001D5C5><U+0001D5D2> <U+0001D5C8><U+0001D5C7> <U+0001D5CD><U+0001D5C5> sayang
<U+3164><U+3164>nsa   ft.  harshword
<U+3164><U+3164>roxas7   :   <U+0001D578><U+0001D586><U+0001D58D><U+0001D586><U+0001D593><U+0001D599><U+0001D586>
<U+3164><U+3164>",<U+0001D40F><U+0001D40E><U+0001D411><U+0001D413><U+0001D411><U+0001D400><U+0001D418><U+0001D404><U+0001D403> <U+2571> 95  - The one who never loses energy. Dancing machine & Main Vocal : <U+0001D5E3><U+0001D5EE><U+0001D5FF><U+0001D5F8> <U+0001D5DD><U+0001D5F6><U+0001D5FA><U+0001D5F6><U+0001D5FB>. jinmin w @sneokjin. vmin w @taedhyung @qetkol. bestai w @spoilecd.,https://t.co/8ngZVGfjdr,FALSE,1912,1903,3,19365,3432,5/17/2014 2:55,FALSE,https://t.co/8ngZVGfjdr,https://instagram.com/j.m,,https://pbs.twimg.com/profile_banners/2500434420/1645676129,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1496700277897916416/xfJGPiYn_normal.png
x1308973682338000896,x1496781044338634756,2/24/2022 9:36,Allyce79Kpoper,"[INSTAGRAM]

Yoongi
""<U+263A><U+FE0F>""

@BTS_twt #BTS https://t.co/GzCpYW4EH1",Twitter for Android,82,,,,FALSE,TRUE,0,83,,,BTS,,,,,http://pbs.twimg.com/media/FMWPRfDXMAIdPag.jpg,https://t.co/GzCpYW4EH1,https://twitter.com/Koo_Picasso/status/1496760020230459401/photo/1,photo,http://pbs.twimg.com/media/FMWPRfDXMAIdPag.jpg,https://t.co/GzCpYW4EH1,https://twitter.com/Koo_Picasso/status/1496760020230459401/photo/1,,x746544525657706498 x335141638,BTSNewsBrasil BTS_twt,in,,,,,,,,,,,,,,,,x1496761374260797440,"[INSTAGRAM]

Yoongi
""<U+263A><U+FE0F>""

@BTS_twt #BTS https://t.co/GzCpYW4EH1",2/24/2022 8:18,Twitter for Android,653,83,x746544525657706498,BTSNewsBrasil,Bangtan News Brasil <U+27ED><U+27EC> 7,403933,590,34501,Brazil,Fonte de informações e traduções sobre o @BTS_twt • Contato: contact.btsnewsbr@gmail.com • Backup: @BTSNews_BR • Insta: @BTSNewsBrasil - Fan account -,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Allyce79Kpoper/status/1496781044338634756,Kim Kpoper <U+0001F1E7><U+0001F1F7><U+27ED><U+27EC>7<U+2079> <U+0001F36D>°<U+0B6D><U+0325><U+02D6>MultiFandom°<U+0B6D><U+0325><U+02D6>,"Amazonas,Brasil<U+0001F1E7><U+0001F1F7>","<U+27ED><U+27EC>BTS/TWICE<U+0001F36D>/BlackPink/ITZY/Stray Kids/TxT/Enhypen/ Everglow
Army/Once/Blink/Midzy/Stay/Moa/Engene/Forever.°<U+0B6D><U+0325><U+02D6>° <U+034E>MultiFandom¸.°<U+0B6D><U+0325><U+02D6>° <U+034E>",,FALSE,74,101,0,73243,93126,9/24/2020 3:37,FALSE,,,,https://pbs.twimg.com/profile_banners/1308973682338000896/1642316898,,http://pbs.twimg.com/profile_images/1494115422966267904/1M5uODNu_normal.jpg
x1083387483696427008,x1496781035530440708,2/24/2022 9:36,blue_autumn52,"BUYER HNR DI BANYAK GO !!

ati ati yg punya go nct bts kalo ada dia lgsg kick aja yaa",Twitter for Android,101,,,,FALSE,TRUE,0,66,,,,,,,,,,,,,,,,x1390481846060781576,vallerylia,in,,,,,,,,,,,,,,,,x1496769378477502465,"BUYER HNR DI BANYAK GO !!

ati ati yg punya go nct bts kalo ada dia lgsg kick aja yaa",2/24/2022 8:50,Twitter for Android,48,66,x1390481846060781576,vallerylia,L<U+03B9>aa / HELP RT PINNED AYANG,369,375,2288, ,hlo bestie,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/blue_autumn52/status/1496781035530440708,vii~,,—<U+9EC4><U+4EC1><U+4FCA> | <U+B098><U+C7AC><U+BBFC> |<U+9EC4><U+65ED><U+7199> |<U+C774><U+B9C8><U+D06C>                                                                                  —<U+0001D641><U+0001D65A><U+0001D661><U+0001D65E><U+0001D66D> <U+0001D647><U+0001D65A><U+0001D65A> | <U+0001D643><U+0001D66C><U+0001D656><U+0001D663><U+0001D65C> <U+0001D643><U+0001D66E><U+0001D66A><U+0001D663><U+0001D65F><U+0001D65E><U+0001D663>,,FALSE,21,424,0,1310,99536,1/10/2019 15:37,FALSE,,,,https://pbs.twimg.com/profile_banners/1083387483696427008/1639248799,,http://pbs.twimg.com/profile_images/1461421132859338759/HAl3l-Uq_normal.jpg
x922216863337025536,x1496777797590679558,2/24/2022 9:23,Miftaaaahhh_,@yoonji_pt1 @BTS_twt Udah sembuh kan yaa?,Twitter for Android,20,x1496775709427122176,x1120903964981993473,yoonji_pt1,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,x1120903964981993473 x335141638,yoonji_pt1 BTS_twt,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Miftaaaahhh_/status/1496777797590679558,mi.sherlockHOLICS<U+0001F407>,"Karawang, Jawa Barat",do nothing..,,FALSE,184,202,0,6287,10523,10/22/2017 21:43,FALSE,,,,https://pbs.twimg.com/profile_banners/922216863337025536/1638298926,,http://pbs.twimg.com/profile_images/1487448541929013249/x6jgv0Dt_normal.jpg
x922216863337025536,x1496781029847171075,2/24/2022 9:36,Miftaaaahhh_,@yoonji_pt1 @BTS_twt Jimin gimana kak ji?,Twitter for Android,20,x1496777888959373313,x1120903964981993473,yoonji_pt1,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,x1120903964981993473 x335141638,yoonji_pt1 BTS_twt,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Miftaaaahhh_/status/1496781029847171075,mi.sherlockHOLICS<U+0001F407>,"Karawang, Jawa Barat",do nothing..,,FALSE,184,202,0,6287,10523,10/22/2017 21:43,FALSE,,,,https://pbs.twimg.com/profile_banners/922216863337025536/1638298926,,http://pbs.twimg.com/profile_images/1487448541929013249/x6jgv0Dt_normal.jpg
x1393209816328249344,x1496781020158312448,2/24/2022 9:36,BTSARMY41946830,"BTS SUGA/YOONGI INSTAGRAM UPDATE 220224

SG: <U+263A><U+FE0F> https://t.co/gbn61qQ4Le",Twitter Web App,92,,,,FALSE,TRUE,0,822,,,,,,,,http://pbs.twimg.com/media/FMWUGCMaQAA7O7C.jpg,https://t.co/gbn61qQ4Le,https://twitter.com/BTStranslation_/status/1496765291161739265/photo/1,photo,http://pbs.twimg.com/media/FMWUGCMaQAA7O7C.jpg http://pbs.twimg.com/media/FMWUGTsaAAYPgPE.jpg,https://t.co/gbn61qQ4Le https://t.co/gbn61qQ4Le,https://twitter.com/BTStranslation_/status/1496765291161739265/photo/1 https://twitter.com/BTStranslation_/status/1496765291161739265/photo/1,,x1091978657411883008,BTStranslation_,in,,,,,,,,,,,,,,,,x1496765291161739265,"BTS SUGA/YOONGI INSTAGRAM UPDATE 220224

SG: <U+263A><U+FE0F> https://t.co/gbn61qQ4Le",2/24/2022 8:33,Twitter for Android,3003,822,x1091978657411883008,BTStranslation_,Sel7,306649,339,31103,personal & fan account,<U+273F> BTS lyrics translations on https://t.co/hf3VviueSW <U+2740> <U+D55C><U+AD6D><U+C5B4>/eng <U+2740> #LearnKoreanWithBTS <U+2740> <U+0001F6AB>don't repost <U+2740> freelance korean tutor <U+2740> @BTSWeverseTrans <U+273F>,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/BTSARMY41946830/status/1496781020158312448,Andrei7<U+0001F42F><U+2661><U+27ED><U+27EC>,,Hi i'm andrei from <U+0001F1F5><U+0001F1ED> Fanboy of BTS!K-pop kingz<U+0001F451>@BTS_officialy and may bias on BTS IS TAEHYUNG <U+0001F42F><U+0001F60D> and I'm also a fan @enhypen_members & @TXT_members,,FALSE,106,264,0,9096,74048,5/14/2021 14:22,FALSE,,,,https://pbs.twimg.com/profile_banners/1393209816328249344/1645226663,,http://pbs.twimg.com/profile_images/1494815062598778882/dQM7govN_normal.jpg
x1452472957184348164,x1496780941066342404,2/24/2022 9:35,minf4ever19,"@laviedenoona Aku malah suka BTS juga ga dari dulu kak, padahal sering banget denger BTS dari temen sama medsos gitu<U+0001F613> tapi gapapa yang bersyukur udah kenal mereka mau dari awal ataupun ngga <U+0001F609>, semangat kak Pril <U+0001F970><U+0001F90",Twitter for Android,200,x1496779569784934402,x174630305,laviedenoona,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,x174630305,laviedenoona,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/minf4ever19/status/1496780941066342404,btsfun_19 <U+2661>,my universe,"she/her

Fan <U+0001F49C><U+15F7>TS<U+27ED><U+27EC><U+0001F49C> ~ | <U+1D0A><U+026A><U+1D0D><U+026A><U+0274>
.° <U+208D><U+2665><U+FE0E><U+208E> my heart lives in seoul with 7 boys <U+0F09>
I hope we can meet in real life",,FALSE,333,518,0,2177,9155,10/25/2021 3:12,FALSE,,,,https://pbs.twimg.com/profile_banners/1452472957184348164/1645411196,,http://pbs.twimg.com/profile_images/1495588736968855552/8limt72y_normal.jpg
x1452472957184348164,x1496781019675955200,2/24/2022 9:36,minf4ever19,Selalu menyesal kalo dipikir kenapa tau BTS ga dari dulu aja. Tapi percaya juga kalo pasti selalu ada alasan dan waktu yang tepat kenapa kita di pertemukan dengan BTS. Mungkin ga dari awal tapi semoga bisa sampai akhir <U+0001F49C>,Twitter for Android,140,,,,FALSE,TRUE,0,31,,,,,,,,,,,,,,,,x174630305,laviedenoona,in,,,,,,,,,,,,,,,,x1496779569784934402,Selalu menyesal kalo dipikir kenapa tau BTS ga dari dulu aja. Tapi percaya juga kalo pasti selalu ada alasan dan waktu yang tepat kenapa kita di pertemukan dengan BTS. Mungkin ga dari awal tapi semoga bisa sampai akhir <U+0001F49C>,2/24/2022 9:30,Twitter for Android,185,31,x174630305,laviedenoona,Pril <U+0001F469><U+0001F3FB><U+200D><U+0001F3A8><U+0001F3A8><U+0001F58C><U+FE0F>,50395,3189,141421,Magic Shop,<U+0001D48D><U+0001D482> <U+0001D497><U+0001D48A><U+0001D486> <U+0001D485><U+0001D486> <U+0001D48F><U+0001D490><U+0001D490><U+0001D48F><U+0001D482>. #BTS7 ARMY <U+0001F49C> — @dreamidnight  <U+25E1>¨,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/minf4ever19/status/1496781019675955200,btsfun_19 <U+2661>,my universe,"she/her

Fan <U+0001F49C><U+15F7>TS<U+27ED><U+27EC><U+0001F49C> ~ | <U+1D0A><U+026A><U+1D0D><U+026A><U+0274>
.° <U+208D><U+2665><U+FE0E><U+208E> my heart lives in seoul with 7 boys <U+0F09>
I hope we can meet in real life",,FALSE,333,518,0,2177,9155,10/25/2021 3:12,FALSE,,,,https://pbs.twimg.com/profile_banners/1452472957184348164/1645411196,,http://pbs.twimg.com/profile_images/1495588736968855552/8limt72y_normal.jpg
x1294925469020762115,x1496781019105529857,2/24/2022 9:36,cesSssS_0907,@BTS_twt JUNGKOOK <U+0001F430><U+0001F49C><U+0001F49C><U+0001F49C><U+0001F49C><U+0001F49C>,Twitter for Android,15,x1137775053993533440,x335141638,BTS_twt,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,x335141638,BTS_twt,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/cesSssS_0907/status/1496781019105529857,GGUK_CSS^_^<U+0001F324>,"BTS,house",<U+0001F5A4><U+0001F4F7>,https://t.co/f2Lf79TT8B,FALSE,147,231,0,3767,7647,8/16/2020 9:14,FALSE,https://t.co/f2Lf79TT8B,https://twitter.com/BTS_twt/status/1303346668012797952?s=19,,https://pbs.twimg.com/profile_banners/1294925469020762115/1645608260,,http://pbs.twimg.com/profile_images/1496415620379791361/T1NFQszl_normal.jpg
x1317473295747473408,x1496781010436042753,2/24/2022 9:36,redseok5,"<U+0001F4F8> Yoongi e sua jaqueta da Hoshihime. <U+0001F60D>

<U+0001F430> @BTS_twt ©Bangtan_Style07 https://t.co/qLtuvkYNEs",Twitter for Android,112,,,,FALSE,TRUE,0,109,,,,,,,,http://pbs.twimg.com/media/FMWYe_XXoAkg8D7.jpg,https://t.co/qLtuvkYNEs,https://twitter.com/Univers_Bangtan/status/1496770113386672130/photo/1,photo,http://pbs.twimg.com/media/FMWYe_XXoAkg8D7.jpg,https://t.co/qLtuvkYNEs,https://twitter.com/Univers_Bangtan/status/1496770113386672130/photo/1,,x935310387226075136 x335141638,Univers_Bangtan BTS_twt,in,,,,,,,,,,,,,,,,x1496770113386672130,"<U+0001F4F8> Yoongi e sua jaqueta da Hoshihime. <U+0001F60D>

<U+0001F430> @BTS_twt ©Bangtan_Style07 https://t.co/qLtuvkYNEs",2/24/2022 8:52,Twitter for Android,592,109,x935310387226075136,Univers_Bangtan,Universo <U+27ED><U+27EC> Bangtan 7,220773,723,117241,universobangtanub@gmail.com,"(Fan account) Sua melhor fonte de informações, traduções e muito mais sobre o grupo @BTS_twt. Ative as notificações <U+0001F4AB>. Conta reserva: @UniversBangtanB",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/redseok5/status/1496781010436042753,Nix7 <U+0001D418><U+0001D40E><U+0001D40E><U+0001D40D><U+0001D416><U+0001D404><U+0001D404><U+0001D40A>,ONLY ARMY 7-1=0,"Lembre-se que há uma galáxia dentro de você - Kim Namjoon
(fan account)",https://t.co/flUWERGLxq,FALSE,418,387,3,16597,20387,10/17/2020 14:31,FALSE,https://t.co/flUWERGLxq,http://xn--chartf-8ta.xn--psd,,https://pbs.twimg.com/profile_banners/1317473295747473408/1643698331,,http://pbs.twimg.com/profile_images/1488406240644538372/N5R-SuFi_normal.jpg
x2935533013,x1496781006526840833,2/24/2022 9:36,taenchanter,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING https://t.co/6REYstMDrW",Twitter for Android,140,,,,FALSE,TRUE,0,2469,,,,,,,,,,,,,,,,x36006618,CBIpictures,in,,,,,,,,,,,,,,,,x1496757644735905795,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING https://t.co/6REYstMDrW",2/24/2022 8:03,Twitter Web App,4659,2469,x36006618,CBIpictures,CBI pictures,226131,269,18933,Indonesia,"Indonesia film distributors. Sharing content, fun facts & more about films. IG, FB, TikTok & YouTube: cbipictures",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/taenchanter/status/1496781006526840833,afifah7<U+2744>,she/her,fan account for @BTS_twt,,FALSE,1462,1570,3,22662,37662,12/19/2014 0:23,FALSE,,,,https://pbs.twimg.com/profile_banners/2935533013/1633517719,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1492118630494277637/5qlUcdC5_normal.jpg
x1255102166840176642,x1496778518687936518,2/24/2022 9:26,voojwankoo,@BTS_twt Ekpresinyaaa @thisissasaaa <U+0001F62D><U+0001F923>,Twitter for Android,29,x612562167380848640,x335141638,BTS_twt,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,x335141638 x1336845567205416965,BTS_twt thisissasaaa,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/voojwankoo/status/1496778518687936518,Nad <U+196B><U+1B61> (slow),she/her ,<U+2661> … › bts & enhypen <U+0001D55D><U+0001D560><U+0001D567><U+0001D556><U+0001D563> <U+A4B0> you'r my medicine <U+A4B1>,https://t.co/5IUs9PLC6T,FALSE,2313,3750,13,94385,94475,4/28/2020 11:51,FALSE,https://t.co/5IUs9PLC6T,http://taejinkook.sunjayke.xn--0qah2a36aa4215c,,https://pbs.twimg.com/profile_banners/1255102166840176642/1645204244,,http://pbs.twimg.com/profile_images/1494726271255060481/SIsClAEx_normal.png
x1255102166840176642,x1496778342527291397,2/24/2022 9:25,voojwankoo,@BTS_twt Jadiin alarm bagus kali yaa @thisissasaaa <U+0001F62D><U+0001F62D><U+0001F62D>,Twitter for Android,45,x609405018915999745,x335141638,BTS_twt,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,x335141638 x1336845567205416965,BTS_twt thisissasaaa,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/voojwankoo/status/1496778342527291397,Nad <U+196B><U+1B61> (slow),she/her ,<U+2661> … › bts & enhypen <U+0001D55D><U+0001D560><U+0001D567><U+0001D556><U+0001D563> <U+A4B0> you'r my medicine <U+A4B1>,https://t.co/5IUs9PLC6T,FALSE,2313,3750,13,94385,94475,4/28/2020 11:51,FALSE,https://t.co/5IUs9PLC6T,http://taejinkook.sunjayke.xn--0qah2a36aa4215c,,https://pbs.twimg.com/profile_banners/1255102166840176642/1645204244,,http://pbs.twimg.com/profile_images/1494726271255060481/SIsClAEx_normal.png
x1255102166840176642,x1496779944231321601,2/24/2022 9:32,voojwankoo,@BTS_twt Padahal tangan sama kaki tp ketawa banget @thisissasaaa <U+0001F62D><U+0001F923>,Twitter for Android,58,x634189238334943232,x335141638,BTS_twt,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,x335141638 x1336845567205416965,BTS_twt thisissasaaa,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/voojwankoo/status/1496779944231321601,Nad <U+196B><U+1B61> (slow),she/her ,<U+2661> … › bts & enhypen <U+0001D55D><U+0001D560><U+0001D567><U+0001D556><U+0001D563> <U+A4B0> you'r my medicine <U+A4B1>,https://t.co/5IUs9PLC6T,FALSE,2313,3750,13,94385,94475,4/28/2020 11:51,FALSE,https://t.co/5IUs9PLC6T,http://taejinkook.sunjayke.xn--0qah2a36aa4215c,,https://pbs.twimg.com/profile_banners/1255102166840176642/1645204244,,http://pbs.twimg.com/profile_images/1494726271255060481/SIsClAEx_normal.png
x1255102166840176642,x1496781004295401472,2/24/2022 9:36,voojwankoo,@BTS_twt Mario jin langsung melting disenyumin <U+0001F629> @thisissasaaa,Twitter for Android,53,x657207984485875712,x335141638,BTS_twt,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,x335141638 x1336845567205416965,BTS_twt thisissasaaa,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/voojwankoo/status/1496781004295401472,Nad <U+196B><U+1B61> (slow),she/her ,<U+2661> … › bts & enhypen <U+0001D55D><U+0001D560><U+0001D567><U+0001D556><U+0001D563> <U+A4B0> you'r my medicine <U+A4B1>,https://t.co/5IUs9PLC6T,FALSE,2313,3750,13,94385,94475,4/28/2020 11:51,FALSE,https://t.co/5IUs9PLC6T,http://taejinkook.sunjayke.xn--0qah2a36aa4215c,,https://pbs.twimg.com/profile_banners/1255102166840176642/1645204244,,http://pbs.twimg.com/profile_images/1494726271255060481/SIsClAEx_normal.png
x196076005,x1496781003238436869,2/24/2022 9:36,Rahmaaa94,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING #SemuaSerudiCGV https://t.co/Eazf4KALmt",Twitter for iPhone,143,,,,FALSE,TRUE,0,3729,,,,,,,,,,,,,,,,x15000492,CGV_ID,in,,,,,,,,,,,,,,,,x1496758145472819201,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING #SemuaSerudiCGV https://t.co/Eazf4KALmt",2/24/2022 8:05,Twitter for iPhone,6620,3729,x15000492,CGV_ID,CGV Cinemas,4502079,246,117635,"Jakarta Capital Region, Indone","Official account of CGV Cinemas Indonesia. Global No.1 Cultureplex Cinema. 
Call Center: (021) 29200100",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Rahmaaa94/status/1496781003238436869,Rahma,Indonesia,'94Leo<U+0001F9D5> +62 army <U+BC29><U+D0C4><U+C18C><U+B144><U+B2E8> <U+0001F1EE><U+0001F1E9><U+0001F49C> Min Suga's<U+0001F451> Korean Drama Addict<U+2728><U+0001F338> Instagram : @thazrha,,FALSE,352,306,2,9398,2462,9/28/2010 8:10,FALSE,,,,https://pbs.twimg.com/profile_banners/196076005/1644747164,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/1495071797896564736/mP9gHEKQ_normal.jpg
x1495606745783177220,x1496780996674347014,2/24/2022 9:36,lightupdyn4mite,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING https://t.co/6REYstMDrW",Twitter for Android,140,,,,FALSE,TRUE,0,2469,,,,,,,,,,,,,,,,x36006618,CBIpictures,in,,,,,,,,,,,,,,,,x1496757644735905795,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING https://t.co/6REYstMDrW",2/24/2022 8:03,Twitter Web App,4659,2469,x36006618,CBIpictures,CBI pictures,226131,269,18933,Indonesia,"Indonesia film distributors. Sharing content, fun facts & more about films. IG, FB, TikTok & YouTube: cbipictures",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/lightupdyn4mite/status/1496780996674347014,taehyungie's gf,,jangan deket-deket kamu bukan kim taehyung,,FALSE,1,14,0,21,13,2/21/2022 3:50,FALSE,,,,,,http://pbs.twimg.com/profile_images/1495607114944815104/DRi8o0No_normal.jpg
